length_mm,width_mm,height_mm,weight_g,hardness_hrc,surface_roughness,temperature_c,vibration_score,color_variation,ultrasonic_defect,quality
-1.6750813159124962,-8.24654521006269,2.0238033952745305,-2.786375738371176,4.289094952702912,-3.350793027643287,-0.39568759599696735,-4.584048006608614,0.6497326231517566,-0.17688425112764716,1
0.5747736647322573,-2.163905393380416,1.3111312090896543,-4.310059718849928,-0.3021782463341175,-0.2158856516246519,1.4956777197700513,-2.6955665978647354,-0.5312448659129606,1.5469750681256356,0
0.5814279051848432,-0.9491143777360191,2.418795328153247,-2.579498230390773,-0.6818000602460339,0.5843850820761063,0.12024896712865507,-2.4315236369399136,0.1659467467851754,1.0095632266656913,1
-2.746584119482687,-4.422471023108056,0.6802265132529066,3.3244171656213206,1.911458243550709,-0.9763583134717202,-1.6674161479587766,-1.310311712299506,1.4095717347291208,3.5954747818806245,0
-0.045974807452114685,-1.2083025662544709,1.1339869748317584,0.5382258964478139,2.721141446242081,-1.0203301461832266,1.947835458753294,-0.993005408415107,-1.9917905809212337,0.9224964671926046,1
-1.683218524925942,-1.2939722851467188,0.7420098693974224,-0.5083575418462196,3.581295313609062,-0.21769035640723433,-0.3604357387745808,-1.23524571925824,-2.9450053325455525,-2.685036051721297,1
-2.9551591578926724,-5.204989894994548,1.703499901725829,4.008844386123036,-0.5684863520702712,-3.3204269593937674,-4.154937584241777,-2.5734862053146728,1.9799556853434899,1.540360294264149,1
-1.5829538455464176,-5.925291959145803,3.305377896178256,-2.2204817390999407,-0.7364707419802885,-3.3184690187061854,-0.10055376656622439,-4.980187407197575,1.2332839080778675,0.1772965950656007,1
-3.0488228391512635,-3.470286401697088,3.1678116249604322,1.775163392662971,1.100713711797658,0.17211526526406917,-3.612677251246158,-3.162816670147954,0.3267962576888539,1.0445198444585684,0
-0.1842511924891146,-3.290349200310317,1.8880125316844818,-0.43089223940475385,-1.779391342423112,-3.5877832488407533,-0.34333289853032745,-3.370972514922122,-1.2255207104950971,2.119698923268906,0
0.25827743900135824,1.8966026288105746,-1.3720379872419686,3.009639735899337,0.5512400415531798,-0.6348506184684437,0.4362351789998189,2.23931528805859,-0.6946456859751917,-0.8377955689132082,0
1.591481371231133,2.299363102992003,-2.985006177960301,3.861382594365784,-1.3619226295437385,-0.5160544691798868,1.798800043375363,4.462214642747629,4.042436902881635,0.7137437590638461,0
-0.760957489538872,-0.6451401341435626,0.8241195196011755,1.4506698421101631,1.285387430531686,0.260803128064244,-0.19420505000676624,-0.3057172206581459,0.01875348883784178,0.7584860478708273,0
-1.6219125065039104,-1.2505333996410914,2.607747481620046,-0.4613824285117879,1.0210190301429043,-0.6025765195381603,0.8024911597013611,-2.2634973040835473,-1.026135319599677,-2.406422876660524,1
-1.4270867721464284,-0.1414966601248514,0.09948260233927853,4.53365111794842,1.1547889785425267,-1.4101849255304708,0.2703079455750884,0.3612448215535552,-2.207611973235318,1.8872272968492427,1
-0.787010831338695,-5.436250825293782,2.5617533079690498,-2.8198226754307365,-0.01647004735824309,-3.881585349339871,1.8082668059708324,-4.864027201016936,-1.55162234399651,1.8185369997649448,0
1.846446218022623,-3.8640504414117993,1.9573820329350244,-4.162573919799961,1.2601263366264457,-1.7241131575801094,-1.1868720157227513,-3.3165872937110765,0.5046141997816245,0.09166409550672094,1
3.4008160924839324,4.072550348114473,-0.24074612013203023,-1.4502221349546154,-2.310853572946641,1.5129238074484384,1.2803610706928032,1.5025510787173457,0.06913819381500774,0.6848424383755014,0
-0.0774654691124328,0.33046757825452494,3.804887822678401,-2.076742394980407,2.108891756821391,1.5997527882374871,-0.3671948082116775,-2.7111448379388134,-2.4524856993564166,-2.047358313745705,0
-4.618624092762382,-5.50492410937654,0.9772485068573734,3.2215099063247292,-0.3093375111378034,-2.9806441542412094,-5.793199634014299,-3.2459473040996,-0.8512538211242628,1.058395210405839,0
-2.539044845677766,-4.597892458923508,1.00803829344287,-0.3293766506334328,-1.3089739709194432,-1.2062566843053097,-3.0631520025119316,-2.8899417280389827,1.6462204538639722,1.749625133667267,0
-1.194347915295279,-6.848006707337658,3.5688273549908107,-3.30881449179424,2.363716090965667,-1.791202406793532,0.7201806609619188,-5.291309411644098,0.6387582306664299,2.2847075003690778,1
-0.269412692438601,-2.2387682371300737,1.58128457471233,-1.136066407783661,-1.0713118869317555,-1.4730634331539734,-2.7221783494975553,-2.597617852388662,-0.3082010941774378,-0.1653500968333652,1
-0.5898377627810586,-1.9212919479356425,1.378647057700505,0.7490707036090596,2.0510167713913705,0.12453291924909848,-0.21961567539661286,-0.9726158153458483,0.9254262351785238,0.907452317984329,0
-1.4874058205849294,-2.286930746549408,2.652213064003078,2.3546748392479313,1.7674955544294555,-1.8922194068664426,0.6749961815199165,-2.197362768165887,-1.4092132120462575,0.8270047275169452,1
3.4584277513954698,-2.982439834358561,4.599482062996764,-4.689042325655883,-2.4508842357253773,-2.316725088659894,-2.0073410152639584,-5.335631380833251,0.2528800950939434,1.994891612402647,0
-2.778197038167699,-5.373433463992236,4.516570996248483,-0.9154382203181821,2.0160494613270483,-0.6461703848639201,-2.9691004169086117,-5.447843641644479,-0.996952965598483,1.04910757007231,0
-0.45833431919976153,-4.14280589107652,3.0146372755359168,-1.1636636365166648,-0.5958397594096623,-3.3878544495039664,1.1109237944458241,-4.326190161622519,-1.4030498625140437,2.3858811641928668,0
-0.22768798854589423,3.1080012885149277,-0.5774088819184005,3.8811244932526634,0.4657707327598828,0.7921631529732325,0.6100895429718405,2.3235043718463455,-1.1701662218240936,-0.07417412667969403,0
-0.22663755926634555,-1.5897274711524818,-0.2861636400151597,-2.2265187490943443,2.6232911569353035,1.0044217675404383,0.5067300907652559,-0.6984997480786702,-0.8661490581968057,0.9470684387738184,1
-0.27018172289043674,-1.3342082252092573,0.023065014372603,-0.46702237865930596,1.603815258635118,-1.5922875372380347,2.8861638128562466,-0.8100928014626251,-2.1894164369221167,0.8456249204234491,1
-0.13580004184915695,-0.3386955110416187,1.1716694875725988,0.08818578888702833,-0.12430329847134858,-1.6196148179761376,2.832365120102577,-1.2915716789452307,-2.324648743448015,1.0234055648051443,0
2.9863848799488575,0.4991823391914574,1.483123888350673,-2.928408153919378,-5.07956492277051,-1.8669691131670154,0.12851173630312762,-1.631786920976303,1.6029156687338817,0.025930239244919884,0
-1.7902373790436694,-7.363336086482768,3.539644349748924,-1.6492950333946552,1.7984184192876067,-3.047493739087322,-3.350819742206834,-5.414583399301701,0.9803986806194613,-0.07689499924285137,1
-2.147503032295924,-3.9858631141959076,1.2243863620987294,-0.5661731055995813,0.5183446964671042,-0.1958425683714924,0.682433256821102,-1.9737643872612234,2.668285176146296,1.579800089227233,1
-0.7672871370616046,1.077025589040887,0.015389640997427012,-2.8214234653633623,2.9311516214440845,2.0931914583025444,2.511041427230139,-0.5846483239894545,-4.711166027999769,-0.423089270052869,0
2.3893714328171454,1.7532180113767164,3.9487372033176324,0.6124559813138859,1.2256171420091666,0.5906383180982957,-0.03148024221565615,-1.9621711367883006,-3.48616009771868,2.4555180415574256,0
-1.543715066425447,-5.866432969131361,4.159295791604816,-2.462549227061089,3.860469525219174,0.21908718005235817,-0.9684324335747534,-4.893382812301203,0.4746958948052077,1.7958208466879322,0
-0.5365804626495612,-0.8132384348286689,-1.2780922870847207,-0.5436477634588346,-2.2465269729294874,-1.561831959510009,1.5281449941034384,-0.16489796710357935,-0.23828094477412554,1.435385248318451,0
-0.56030916353134,-1.741154817711288,1.5736427839682965,0.8513251776321786,1.2124850163819356,0.3212283115406145,-0.314504796957767,-0.9606300219203295,1.7082569138469557,1.1426284152071504,0
-0.7923209766758483,-1.0930109931333225,1.440442066274018,-4.341896975317291,-0.9400120959988192,0.7033172563976005,1.051639486341144,-2.752280977742155,-1.5914621827616842,-0.02269284238432867,0
-0.8462914621853368,-2.7200630739220357,1.2265453673057187,1.4502495528119304,0.11067274900001456,-2.1997543738436502,-2.370579298020027,-1.4866154960612872,1.2676839225030736,-0.8678862769930096,0
-0.7538975814746738,-4.708966065249259,1.348867747820887,-3.6500649893428454,-0.9831290160154794,-3.701174342532876,1.6256661078675536,-4.0712194479172,-1.2074985640434197,0.5195935711777123,0
-0.052164568156865654,-1.2806095444957681,1.5463700934042708,2.9650960153768033,2.6591589066153736,-2.1362570235972993,2.3372230043900872,-0.2355731754724603,0.17257020847602744,-0.2593240999881774,1
1.6835606451586465,2.9873475438966333,0.2861760716643088,0.2940852359150157,0.8796145775642137,1.2573373788652267,2.431593287546722,0.9622358177387582,-2.568411704349637,1.521944694534344,0
-0.6169451161149194,-3.7465828821570057,2.7079915001652646,-2.576069584831832,0.6650842022461504,-1.4911900659589348,0.28226655155721914,-3.7184311861991275,-0.13925002084059246,0.07721342998195446,1
-3.442741021995908,-8.76530011230365,4.152496630320042,-1.0714066452042401,2.1194801789393454,-1.3449381077620097,-3.0746419424628675,-6.166189941768395,1.7735969750190252,3.777867662356262,0
-0.829187642789728,-3.4950256923754854,2.2143648740410518,2.3283410786370595,2.297851683913995,-1.3877689258419694,-0.3182890368470124,-1.689383067711306,1.568591271722024,1.9021006857364138,0
-1.0022278554204165,-1.4342550537799679,2.4371638700863794,1.5590126643542725,2.138159711884642,-0.6349557987924191,1.193222051241042,-2.1271513268647704,-2.9515137971289493,2.797176037564948,1
-2.2933599564223672,4.475713739493424,1.7557823887516573,1.0739291375854527,1.7544111859887441,4.263382070182592,1.6912929631570626,0.3796012853533859,-4.578446747415492,-1.641702626645961,1
0.16263793489424327,-1.6348975435715223,-0.46966222638587696,-2.2344440479850807,3.4801200659772844,0.033931188142829694,-2.33794669445629,-0.9951688049292082,-2.6853871230610524,-1.1521254496724596,1
-2.563075310448305,-2.8024244733527643,0.40042411315638216,0.4965436551043596,0.21059375646946543,-3.018010974320547,-2.781838040037416,-2.0238369669533327,-1.7796150375473956,-3.577349012544791,1
-0.4768968862944204,-4.533034114760901,1.210916601119972,-3.0629092890373433,1.6674433230251486,-1.1807931471860371,-0.5639294665165805,-3.188201294670045,-0.3036260565029497,1.3986181745692112,1
-1.9271084761127517,-4.636714131001309,1.0241782209075432,-3.972881103712015,-1.427409420079936,-1.8946444627746506,1.5422774128659462,-3.8480420253735472,-0.2809453739523359,1.4502201870056093,1
0.09729744086898218,-6.135920955753775,0.6725198895995379,-3.255598889953558,-0.6549868047689762,-4.192162001978536,-2.8850573363322516,-3.7210951076406498,1.3657773899131562,-0.4588562007527699,1
-1.9545384925622518,-2.302504398457093,0.6999083143541618,5.750413439815685,-1.1112584176764726,-3.2532516734974113,-3.772306155976297,-0.36825825334497536,1.8608370577992557,-0.15032826298367774,0
0.8904443892708127,3.459096802299822,-1.7238467397773876,3.6689081158938253,1.7451826829010286,-0.8164106623688883,2.343695126575939,2.4628027496149953,-5.358753153905315,1.5713596467243898,1
-1.9818211694235568,-6.96510474158721,2.6256016751794045,-1.260045515810828,1.6683665855628473,-1.3347771602773475,-1.973628894100798,-4.241367088991897,2.5206498489098395,2.590893080307377,0
-0.4558071209751353,0.23040880454598872,-2.7294961887096827,0.8418210724336019,-1.1532484609841511,-1.8670778332834805,3.853559893763319,1.6584089813605465,-0.7041047763574162,1.2386884943517789,0
2.0999066608010555,2.989154987599064,0.15237749798954558,0.19196155976488716,-0.9219603763493753,0.5922573002910005,1.7206425473678992,0.9610515045520062,-1.3818178123141174,1.2540296737992174,0
2.0083394271463693,-2.442190232245751,2.9678464220555396,-0.692099643068111,-0.36296820903643257,-3.250871716779316,-0.21905558306043993,-3.4178210741927013,-1.7146382884201343,2.627208299576206,0
-2.11839001311492,-3.1580043564255593,2.901327023284163,1.3086765856975704,2.2729126601165106,0.22060486754583608,-1.8098842840165386,-2.669271467556327,0.027773754876756707,1.425530417710944,0
0.4200211936535583,-1.7785631538215412,1.6363288669618656,-2.296389014647992,1.5159077456505514,-0.6549337864814028,-0.8647703909674284,-2.1888000884624077,-1.0220859472408066,-1.2477288976728484,1
-0.8153817761343034,-0.3529976310080394,0.8551351185746441,-0.521826546469233,0.49064275382133693,-0.7267277710666071,-1.6509159136588119,-1.279548657983108,-2.086489394015505,-2.5788866179151464,1
0.9487770617375821,4.451026026912181,2.0172220506408807,-0.18289790723949628,0.6386980744703188,2.6965356906214675,-0.8696807784592803,0.12512841321696952,-3.2772252687933445,-2.623860237298948,1
-1.8011764405561521,-1.488157790944185,-1.5479584823676282,-1.7184386519958346,0.14866100956978778,-1.5034169733677263,3.9853952225837688,-0.4596208852277994,-2.097091112854137,0.0418328716680505,0
2.403542713960822,1.4307680784567576,1.5524984913698303,-0.5039086441685349,-3.1449123119849314,-1.8091266689730738,-0.37687470226276254,-1.1301504784305119,-1.0880989133381618,0.1528301760468409,0
-1.8512430105656348,-4.180304801343384,1.468817735070862,0.45865651626373727,2.5577074595350333,-0.48749661279274215,-0.9421820172519975,-2.275188232795051,0.3121075607910999,2.249736531556689,0
-2.661904931862165,-2.3321004835753683,2.3054074644689715,2.3097826311484106,1.5180448865513454,-0.31692452929772075,-2.033595371326884,-2.7947196584474843,-3.3939150869208365,3.226372276613115,1
-0.7309716841317544,-2.1598730538606548,2.1504254146699813,-1.863759672639851,1.7714049392487117,-0.340976628509176,-0.13394097639518532,-2.615108723029351,-1.2535925684028997,-0.8834181198044077,1
-1.8105953899261564,-0.6065648657718614,0.9742845316234171,2.994032168015512,1.4244037125296907,0.4617420799854519,-1.139980595829521,-0.30809535324584625,-0.5912524924034996,1.1768480526293301,0
0.2165447825928576,-1.5484656691665382,0.3077430565688809,-1.4785542668784526,-1.2701693794337194,-2.7797951507605863,2.537507658221556,-1.5635259297591515,-1.2093478495024006,0.4728671224242853,0
-2.439159391827752,-2.419356937619264,2.2389855875425324,-0.0936811533167281,3.0727837445706374,-1.478636785156987,-0.054559725535381576,-2.5974148882323584,-2.715664896462648,-3.4200832205241625,1
0.22420364104855284,1.7502878302115255,-1.3123577669143949,2.563183437364038,-1.034447553596723,0.2103767959142726,0.4365296704059154,2.2740662984590974,1.518182936556952,0.3232220555810048,1
1.7656907451532364,0.16824486043704948,-1.013883369432403,-1.2460790022096708,0.048575274722174155,-0.5690384432708632,2.0022573670692347,1.0289848630575518,1.5706158380720892,-0.3580236443108884,0
-1.8594436846936215,-1.4841684226436982,2.8271313806162675,3.363809654694978,1.062065537655041,-0.7411491789056226,0.26362990584093304,-1.8615918703753764,-1.0999116994070368,2.251168445075284,1
-1.2866457904103747,-3.2571133586874055,2.620294437418543,-0.5635144149424561,0.7150786988461337,-2.9221229227570626,-1.3773183301364018,-3.182807778698714,-0.4252661277983535,-3.5172719657678124,1
3.066914969714277,0.37757023599922923,2.2602622021789935,-2.6437380953977225,-2.693517799649703,-2.0679549177589944,-0.500127928590026,-2.3308742355799015,-1.1224592043807227,-0.33346793315795975,0
0.6734409880832959,-1.5607017812717514,1.0938346015537956,-3.540002096091195,0.05602241914479089,0.18111653745690903,-1.3530000077814153,-2.376818068185078,-1.2061142432310177,0.7560041447964068,1
1.911842823695712,-0.18774700732613522,3.373288841792008,0.7733163059524208,-0.3254771119811877,-0.8650400231624347,0.1689071715869226,-2.2751023017444845,-1.4066566528958935,3.635491300585251,0
0.11269840331370284,4.441301415128546,-1.1359803876502987,-0.08168965149182794,1.146960103452109,3.1961946099030083,-2.179070818181034,1.8002371346333987,-4.023263177595213,-2.1674380977253573,1
1.1930052429732585,-1.1734124236562629,0.4418901091010715,-2.4764272888446017,-2.9529338505385088,-1.039411371382309,-3.1449413754555904,-1.929790704368764,0.08424872581092235,0.994280036502017,1
2.6489954911121485,0.4589532692594331,3.536626173310755,1.266282090142105,0.12773048187693847,-2.097928928203765,0.10475264430539499,-2.2251388690212366,-2.9685356326761267,2.2360082258675202,0
-0.45442256606392206,-1.084173463457809,-0.6001553054010211,-2.783302749830734,1.8869765952641206,0.23326600265953967,2.4595919873362435,-0.8990522889420038,-2.7268248988657118,1.0008872499199273,0
-3.8954552067793724,-5.418556323415292,2.477655115102146,0.7269661569009227,-1.3580917862766022,-2.83077490643684,0.5340749712618035,-3.9538829120332553,1.045499133596658,1.5338039411076085,1
-0.8365191644530128,0.2572718720945786,-1.082133962884779,1.4519575311250716,-0.09604899115360332,-1.1744340842318417,1.5463321744861762,0.7264272857018099,-1.3613448700327966,0.17383266470010628,1
-0.7300773535272389,-1.1703655687363015,0.7225018036042328,-0.7721468269486256,-1.6876435012026307,-0.5960415492359448,-2.494980355196873,-1.7549272148230948,-0.6375510734326829,0.32435564225300184,1
-2.881502045353761,-4.6736788559372044,0.04035738108110554,4.927019325677405,1.4225299238636517,-2.3624644407779662,-3.1254174503766476,-0.717667432679638,2.101156653661224,2.3625134118227518,0
1.945055193711378,-0.32173012296160086,2.1939373693277737,0.0998045147260187,1.4701630941104413,-1.1577753054191198,0.794010063905925,-1.7591082413720431,-2.9423979094293875,2.7445816994006744,1
0.501289350145694,-2.1109690875416405,-0.10968921271574095,-4.379972438241678,-2.7076199786031143,-1.6757767230938203,1.503647654197262,-1.987202192898032,0.6774327640398794,0.25516530390813685,0
-1.9756864885105845,-3.791339249875175,-0.7101767059420112,-0.8263821745239786,3.156569142041766,-1.5318987859904096,-2.4751139250411103,-1.5497754583584193,-1.9839509961958504,-1.3240038067824438,1
0.7407945845650341,-0.7948442548796637,1.6926819814416805,-0.9273446736632507,-1.3119922934080344,-1.4632981547813855,0.7897516905503807,-2.0368310023370957,-1.2532479690200937,1.6131296244328195,1
-1.7844382502754441,-4.657851042068176,3.0663579552815596,-0.8906358883002252,4.5122903139974655,-0.3038691980154379,-1.3571227429017616,-3.7502174873821725,-1.411365988297755,0.6717859258582087,1
-2.8365170569610756,-5.005065347387158,5.121546600979578,1.0435632656387708,2.57014392861125,-1.377637461268606,-3.5534289617595824,-5.280287516025659,-1.4392212455995879,0.22174868816201354,0
-2.033374222786343,-3.7699994794525478,2.2041156397996673,1.739554718837339,1.31230830439178,-2.101829869826254,0.598238901985919,-2.4576590916684236,0.17387768425740968,1.36482603788886,1
3.475289053261796,3.003394775558931,2.387837487596494,-0.2791196695299941,-2.206731119027596,0.0423949544843214,-0.21105093246544682,-0.6367512053180507,-1.0558678258873375,0.9838617785271566,0
-0.27540974250090655,-0.8132565685391469,-0.2632623532053846,-1.0399679505417523,-1.330674073136689,-1.9008833983200022,1.8663251921072657,-0.9561810801121631,-1.508776859304421,0.4823402035304335,0
1.515350694354176,-0.2505151498844442,1.679030295684373,-2.9056605807695814,2.4322699476022205,0.80164887103288,-1.3544435069832195,-1.6894350532274918,-2.0214607047381152,-1.19799154780766,1
-1.0790081200461956,-1.6456230529210207,2.0487269019288212,3.5048730381317608,1.6211134433485728,-1.5649366341533868,1.498633266587268,-1.0136628998597819,-0.22858347991600936,1.8540097366660926,1
-1.1353420164317887,-0.07706152765546302,0.13756693964199385,0.8325087120211747,3.2394631291349425,0.9599877408438855,0.511681604362628,-0.08710274250972627,-2.8717394822515665,0.7119998803474575,0
-2.2281956635868614,-4.496074514848207,1.0717236232421554,-3.1576450193462726,0.5725124388001109,-0.31742435107037126,0.3068327014847049,-3.1421837601661284,0.5697715975541875,0.9808458158636166,1
-1.5806958119719545,-3.355561880230948,3.4516056892478995,3.5005993498040766,1.2588111018516501,-3.5758189078310405,3.0640135920202383,-2.6993747856955044,-0.5297648742446742,2.020621168891164,1
-1.264826257570906,-0.367358650290521,1.7909533113525828,-1.030464299571459,-0.40690979939629,-0.5830992921818622,-0.5768972413122264,-2.181243196581383,-2.475296989361408,-1.9185017112882161,1
-3.7375646478095232,-5.992357064684656,2.6154007606253336,0.2592026076507177,0.6482948211773102,-4.363913763358594,-0.7339068073216969,-4.347055346952422,-0.3463575258458096,-2.5660433003799272,1
-1.2121722289502295,-2.197297267866373,0.9486968220401373,-0.6507056575101111,1.5185890865426936,-0.45189412942475204,-2.026195713324807,-1.8734853751707676,-1.3081752337718258,-0.5137970165416098,1
0.6699659163073034,0.3992955809527881,1.3121771088715037,1.149490385370911,-1.1722678001518316,-2.2010837879813123,1.4484333592791916,-1.0385563401641484,-2.2260148417464283,1.0325231416826184,0
-0.670199336195618,-3.1679274922701115,1.3862215389167554,-3.4543877371293856,-0.13351518082468372,-1.8445984319818551,2.6116911865902326,-3.182460839762973,-1.3380810271831316,0.7521267831346488,0
-3.7063902464036875,-5.84824463091344,5.082678560000157,1.6034883371566973,1.0090568868334533,-2.5674810606311014,-0.05028640032242904,-5.950841431350771,-2.329074755528354,3.973216079514856,1
-2.8102783576184267,-5.504586322706808,2.8768434084300782,0.21645013127338875,1.628608121161732,-1.631741284201669,0.266434255673329,-3.9310937601143334,0.24700670249304113,2.4480869116815627,1
1.5237754379076842,0.9109804157064315,1.6570043290397725,0.6577197161020683,-1.426401427766383,-1.688431799186847,1.4197291979888216,-0.9623524579066827,-1.5954969757098207,1.1920815933449438,0
0.5930424289098584,-1.0014329870067966,0.7987853029642393,0.1514290273704446,2.775752920124871,0.6353878557395047,1.959233683763521,0.015384621683312658,1.0987571003478773,1.4346027373200634,0
-0.6511635846923894,-6.1104179365929605,1.7616106907467053,0.1074868954724626,1.423409555474489,-2.7684718483350816,-0.8909930056892985,-2.8038721537824234,3.263106384969329,1.9692888252183773,0
2.57943144213272,3.9060897393622795,-1.607918131305811,-1.1618140905391334,-4.453551122742781,1.0985452830847986,1.5559401094056209,2.2837630348470115,1.7966364925851857,0.6752133797743582,0
3.6230559297382587,3.7705221219326,2.137298839726547,-2.373716010396043,-1.3090070455337355,2.495147794908709,0.08765141628561479,-0.3483581769484251,-0.9886542237992095,0.9619677267693287,0
-2.044589661046936,-5.588476052196178,1.770856598121283,-1.2780659029861943,2.001677610815629,-3.265955031047943,2.559561324645134,-4.13256196197764,-2.813419385251543,3.029522990964937,1
-3.2456508238240804,-5.840652226233362,1.9397377267896272,1.9137938948819913,1.2860556354900776,-1.0844647832974645,-3.5617341228063424,-3.026310350378871,2.120485577141576,2.5516729413453696,0
2.6685791671786356,-0.2837511632584056,1.2018929045916957,-4.041984209965696,1.6080298352261706,0.44300321745535154,-1.8397799892291218,-1.691327007242226,-1.6951285624066532,-0.8102894647346428,1
-0.3693298944984831,-2.0168983752466847,2.150997604763117,0.77707841350993,3.0527696787336183,-0.14769310518484557,-0.2649390745355129,-1.4185879811204445,0.2658885102237021,0.09272823264044505,0
0.03673330847484069,0.16888691897391087,-0.10966791559512612,-1.2095169019748804,-0.5397640530733328,-0.17459700997223648,-2.6501588399821303,-0.7897221659138743,-1.915385602678068,-1.2111424644446316,1
-1.063274660908125,1.2676387768901263,-1.1611156376334948,2.919447135347598,1.004381702940027,0.7428943852126828,0.7519847717535109,1.6350643884788023,-1.4122578962908794,1.6483583411096812,0
-2.4477851393491457,-8.471447612439311,4.261600919608579,3.1177738437216806,0.7376352282385814,-4.642031223738066,-4.713322248015495,-4.943625248266629,4.175314046085287,1.3041896124473604,0
1.4458221481772695,0.4287820330754371,3.2870194590979533,-1.9186037885459997,-3.5476693446478347,-0.5315384980701455,-0.4046499427214758,-2.795196608152018,-0.16125079625414473,0.7010303677990315,0
-3.7479955684867994,-6.788032615139161,3.708898252486928,-0.31482912209446634,1.9817649772259687,-0.6798754432543636,-3.5822165771352408,-5.347234275306985,0.0283937363916269,2.5903320557283624,0
1.1932293522622819,0.7020197277373101,0.2301908805870858,-2.2258567059059073,-1.4423825284153733,0.367640799306429,-2.2866265501904772,-0.8741044692626139,-1.1759235842564375,-0.28428934874338097,1
-1.6489621200009936,-3.545575855639,0.7250719901096421,1.7485555403831397,1.283390075140936,-1.095751012992614,-1.5676461303149358,-1.2640068628409893,1.4811241467124154,1.6563692650400048,0
-1.073640079079562,-4.73820574825609,2.156692565873213,0.7621312214854428,1.5839853775750041,-1.4408521651273545,-0.8997112094532458,-2.50365184229909,2.383084180494366,2.102785365917283,0
1.6785344014118297,4.978907844712625,-2.383689130292722,2.047220362953987,2.165566162072795,0.8522407247518922,0.692119050886442,3.4726896488196664,-4.618140486101164,-1.4552738564333005,1
-4.119687336249681,-1.639310531028645,0.9799073983762318,1.6104165183974348,-0.3584712366271956,-2.448612534178448,-0.327280350977611,-1.7033847326873004,-1.9031478602576346,-4.4769744498393385,1
-0.9710361057295918,-0.34319077033679357,0.9607245892155898,3.1003101175043084,3.1836933135182193,0.10880793368526631,-1.3878764282134217,-0.45486119064640734,-3.238541257604081,1.855854466135481,1
